team,season,season_type,shotgun,no_huddle,qb_dropback,qb_scramble,total_off_yards,pass_attempts,complete_pass,incomplete_pass,passing_yards,air_yards,receiving_yards,yards_after_catch,rush_attempts,rushing_yards,tackled_for_loss,first_down_pass,first_down_rush,third_down_converted,third_down_failed,fourth_down_converted,fourth_down_failed,rush_touchdown,pass_touchdown,safety,interception,fumble,fumble_lost,fumble_forced,fumble_not_forced,fumble_out_of_bounds,offense_snaps,rush_snaps,pass_snaps,total_off_points,total_def_points,win,loss,tie,record,win_pct,average_shotgun,average_no_huddle,average_qb_dropback,average_qb_scramble,average_total_off_yards,average_pass_attempts,average_complete_pass,average_incomplete_pass,average_passing_yards,average_air_yards,average_receiving_yards,average_yards_after_catch,average_rush_attempts,average_rushing_yards,average_tackled_for_loss,average_first_down_pass,average_first_down_rush,average_third_down_converted,average_third_down_failed,average_fourth_down_converted,average_fourth_down_failed,average_rush_touchdown,average_pass_touchdown,average_safety,average_interception,average_fumble,average_fumble_lost,average_fumble_forced,average_fumble_not_forced,average_fumble_out_of_bounds,rush_pct,pass_pct,passing_air_yards,receiving_air_yards,receptions,receiving_touchdown,targets,yps,adot,air_yards_share,target_share,comp_pct,int_pct,pass_td_pct,ypa,rec_td_pct,yptarget,ayptarget,ypr,rush_td_pct,ypc,touches,total_tds,td_pct,total_yards,yptouch
DEN,2014,REG,831.0,360.0,627.0,4.0,6564,592.0,399.0,193.0,4779.0,5121.0,4779.0,1912.0,443,1785.0,37.0,227.0,98.0,94.0,119.0,6.0,7.0,16.0,40.0,0.0,15.0,16.0,6.0,10.0,6.0,0.0,1069,422,624,470.0,12.0,12.0,5.0,0.0,'12-5-0,0.706,52.23529411764706,22.647058823529413,39.64705882352941,0.23529411764705882,403.70588235294116,37.529411764705884,25.0,12.529411764705882,293.52941176470586,329.1764705882353,293.52941176470586,117.05882352941177,27.235294117647058,110.17647058823529,2.2941176470588234,13.941176470588236,6.117647058823529,5.764705882352941,7.705882352941177,0.4117647058823529,0.47058823529411764,0.9411764705882353,2.411764705882353,0.0,0.8823529411764706,1.0,0.4117647058823529,0.6470588235294118,0.35294117647058826,0.0,0.39,0.58,5121.0,5121.0,399.0,40.0,592.0,6.14,8.65,17.013,14.439,0.674,0.025,0.068,8.07,0.068,8.07,8.65,11.98,0.036,4.03,1434.0,96.0,0.07,11343.0,7.91
DET,2014,POST,40.0,5.0,46.0,1.0,413,41.0,28.0,13.0,323.0,287.0,323.0,210.0,22,90.0,1.0,14.0,4.0,4.0,7.0,0.0,1.0,1.0,1.0,0.0,1.0,3.0,2.0,3.0,0.0,1.0,67,22,45,20.0,0.0,11.0,6.0,0.0,'11-6-0,0.647,37.76470588235294,2.1176470588235294,41.8235294117647,1.0588235294117647,359.94117647058823,37.23529411764706,23.11764705882353,14.117647058823529,271.0,300.3529411764706,271.0,143.88235294117646,24.647058823529413,88.94117647058823,2.2941176470588234,13.176470588235293,4.470588235294118,5.294117647058823,8.470588235294118,0.5882352941176471,0.6470588235294118,0.7647058823529411,1.3529411764705883,0.058823529411764705,0.7647058823529411,1.2352941176470589,0.47058823529411764,0.9411764705882353,0.29411764705882354,0.11764705882352941,0.33,0.67,287.0,287.0,28.0,1.0,41.0,6.16,7.0,0.044,0.057,0.683,0.024,0.024,7.88,0.024,7.88,7.0,11.54,0.045,4.09,91.0,3.0,0.03,736.0,8.09
DET,2014,REG,602.0,31.0,665.0,17.0,5706,592.0,365.0,227.0,4284.0,4819.0,4284.0,2236.0,397,1422.0,38.0,210.0,72.0,86.0,137.0,10.0,10.0,12.0,22.0,1.0,12.0,18.0,6.0,13.0,5.0,1.0,1048,378,648,313.0,0.0,11.0,6.0,0.0,'11-6-0,0.647,37.76470588235294,2.1176470588235294,41.8235294117647,1.0588235294117647,359.94117647058823,37.23529411764706,23.11764705882353,14.117647058823529,271.0,300.3529411764706,271.0,143.88235294117646,24.647058823529413,88.94117647058823,2.2941176470588234,13.176470588235293,4.470588235294118,5.294117647058823,8.470588235294118,0.5882352941176471,0.6470588235294118,0.7647058823529411,1.3529411764705883,0.058823529411764705,0.7647058823529411,1.2352941176470589,0.47058823529411764,0.9411764705882353,0.29411764705882354,0.11764705882352941,0.36,0.62,4819.0,4819.0,365.0,22.0,592.0,5.44,8.14,0.746,0.819,0.617,0.02,0.037,7.24,0.037,7.24,8.14,11.74,0.03,3.58,1354.0,56.0,0.04,9990.0,7.38
GB,2014,POST,137.0,44.0,74.0,1.0,748,67.0,43.0,24.0,494.0,604.0,494.0,207.0,59,254.0,6.0,27.0,12.0,12.0,16.0,0.0,0.0,0.0,4.0,0.0,2.0,2.0,1.0,2.0,1.0,0.0,132,56,73,48.0,0.0,13.0,5.0,0.0,'13-5-0,0.722,44.666666666666664,21.055555555555557,37.111111111111114,1.6666666666666667,395.1111111111111,33.166666666666664,21.77777777777778,11.38888888888889,274.5,273.8333333333333,274.5,127.72222222222223,27.444444444444443,120.61111111111111,2.4444444444444446,13.833333333333334,6.444444444444445,5.833333333333333,6.666666666666667,0.2222222222222222,0.3333333333333333,0.8333333333333334,2.3333333333333335,0.16666666666666666,0.4444444444444444,1.2222222222222223,0.5,0.8333333333333334,0.4444444444444444,0.0,0.42,0.55,604.0,604.0,43.0,4.0,67.0,5.67,9.015,1.025,0.944,0.642,0.03,0.06,7.37,0.06,7.37,9.01,11.49,0.0,4.31,169.0,8.0,0.05,1242.0,7.35
GB,2014,REG,667.0,335.0,594.0,29.0,6364,530.0,349.0,181.0,4447.0,4325.0,4447.0,2092.0,435,1917.0,38.0,222.0,104.0,93.0,104.0,4.0,6.0,15.0,38.0,3.0,6.0,20.0,8.0,13.0,7.0,0.0,1002,415,567,455.0,6.0,13.0,5.0,0.0,'13-5-0,0.722,44.666666666666664,21.055555555555557,37.111111111111114,1.6666666666666667,395.1111111111111,33.166666666666664,21.77777777777778,11.38888888888889,274.5,273.8333333333333,274.5,127.72222222222223,27.444444444444443,120.61111111111111,2.4444444444444446,13.833333333333334,6.444444444444445,5.833333333333333,6.666666666666667,0.2222222222222222,0.3333333333333333,0.8333333333333334,2.3333333333333335,0.16666666666666666,0.4444444444444444,1.2222222222222223,0.5,0.8333333333333334,0.4444444444444444,0.0,0.41,0.57,4325.0,4325.0,349.0,38.0,530.0,6.35,8.16,7.343,7.465,0.658,0.011,0.072,8.39,0.072,8.39,8.16,12.74,0.034,4.41,1314.0,91.0,0.07,10811.0,8.23
HOU,2014,REG,572.0,93.0,543.0,37.0,5621,472.0,295.0,177.0,3460.0,3988.0,3460.0,1543.0,551,2161.0,56.0,171.0,108.0,91.0,144.0,10.0,7.0,12.0,22.0,1.0,13.0,20.0,11.0,12.0,8.0,1.0,1062,533,508,336.0,12.0,9.0,7.0,0.0,'9-7-0,0.562,35.75,5.8125,33.9375,2.3125,351.3125,29.5,18.4375,11.0625,216.25,249.25,216.25,96.4375,34.4375,135.0625,3.5,10.6875,6.75,5.6875,9.0,0.625,0.4375,0.75,1.375,0.0625,0.8125,1.25,0.6875,0.75,0.5,0.0625,0.5,0.48,3988.0,3988.0,295.0,22.0,472.0,5.29,8.449,7.567,5.425,0.625,0.028,0.047,7.33,0.047,7.33,8.45,11.73,0.022,3.92,1318.0,56.0,0.04,9081.0,6.89
IND,2014,POST,108.0,23.0,127.0,6.0,1063,116.0,70.0,46.0,767.0,1131.0,767.0,348.0,72,296.0,4.0,37.0,18.0,14.0,24.0,0.0,0.0,3.0,3.0,0.0,4.0,2.0,1.0,2.0,0.0,0.0,193,70,121,57.0,0.0,13.0,6.0,0.0,'13-6-0,0.684,42.36842105263158,7.631578947368421,45.05263157894737,2.263157894736842,407.2105263157895,40.05263157894737,25.263157894736842,14.789473684210526,306.7894736842105,365.05263157894734,306.7894736842105,144.1578947368421,25.68421052631579,100.42105263157895,2.263157894736842,15.157894736842104,5.157894736842105,5.421052631578948,8.0,0.3157894736842105,0.47368421052631576,0.631578947368421,2.3684210526315788,0.05263157894736842,1.0526315789473684,1.7894736842105263,0.8421052631578947,1.4210526315789473,0.3684210526315789,0.21052631578947367,0.36,0.63,1131.0,1131.0,70.0,3.0,116.0,5.51,9.75,2.371,2.189,0.603,0.034,0.026,6.61,0.026,6.61,9.75,10.96,0.042,4.11,258.0,9.0,0.03,1830.0,7.09
IND,2014,REG,697.0,122.0,729.0,37.0,6674,645.0,410.0,235.0,5062.0,5805.0,5062.0,2391.0,416,1612.0,39.0,251.0,80.0,89.0,128.0,6.0,9.0,9.0,42.0,1.0,16.0,32.0,15.0,25.0,7.0,4.0,1108,395,692,451.0,30.0,13.0,6.0,0.0,'13-6-0,0.684,42.36842105263158,7.631578947368421,45.05263157894737,2.263157894736842,407.2105263157895,40.05263157894737,25.263157894736842,14.789473684210526,306.7894736842105,365.05263157894734,306.7894736842105,144.1578947368421,25.68421052631579,100.42105263157895,2.263157894736842,15.157894736842104,5.157894736842105,5.421052631578948,8.0,0.3157894736842105,0.47368421052631576,0.631578947368421,2.3684210526315788,0.05263157894736842,1.0526315789473684,1.7894736842105263,0.8421052631578947,1.4210526315789473,0.3684210526315789,0.21052631578947367,0.36,0.62,5805.0,5805.0,410.0,42.0,645.0,6.02,9.0,12.17,12.17,0.636,0.025,0.065,7.85,0.065,7.85,9.0,12.35,0.022,3.88,1471.0,93.0,0.06,11736.0,7.98
JAX,2014,REG,735.0,184.0,652.0,23.0,5084,539.0,325.0,214.0,3451.0,4046.0,3451.0,1866.0,360,1633.0,32.0,154.0,86.0,69.0,147.0,7.0,12.0,10.0,15.0,2.0,18.0,14.0,8.0,10.0,4.0,0.0,992,357,631,240.0,30.0,3.0,13.0,0.0,'3-13-0,0.188,45.9375,11.5,40.75,1.4375,317.75,33.6875,20.3125,13.375,215.6875,252.875,215.6875,116.625,22.5,102.0625,2.0,9.625,5.375,4.3125,9.1875,0.4375,0.75,0.625,0.9375,0.125,1.125,0.875,0.5,0.625,0.25,0.0,0.36,0.64,4046.0,4046.0,325.0,15.0,539.0,5.12,7.506,0.81,0.947,0.603,0.033,0.028,6.4,0.028,6.4,7.51,10.62,0.028,4.54,1224.0,40.0,0.03,8535.0,6.97
KC,2014,REG,595.0,21.0,580.0,37.0,5346,487.0,320.0,167.0,3428.0,2898.0,3428.0,1894.0,420,1918.0,36.0,184.0,92.0,80.0,121.0,5.0,7.0,20.0,18.0,1.0,6.0,23.0,12.0,19.0,4.0,4.0,964,412,544,341.0,0.0,9.0,7.0,0.0,'9-7-0,0.562,37.1875,1.3125,36.25,2.3125,334.125,30.4375,20.0,10.4375,214.25,181.125,214.25,118.375,26.25,119.875,2.25,11.5,5.75,5.0,7.5625,0.3125,0.4375,1.25,1.125,0.0625,0.375,1.4375,0.75,1.1875,0.25,0.25,0.43,0.56,2898.0,2898.0,320.0,18.0,487.0,5.55,5.951,0.739,1.07,0.657,0.012,0.037,7.04,0.037,7.04,5.95,10.71,0.048,4.57,1227.0,56.0,0.05,8774.0,7.15
LA,2014,REG,495.0,64.0,569.0,9.0,5330,499.0,327.0,172.0,3695.0,4232.0,3695.0,1729.0,395,1635.0,41.0,189.0,79.0,68.0,124.0,4.0,6.0,12.0,20.0,0.0,16.0,25.0,12.0,16.0,9.0,1.0,958,386,561,308.0,48.0,6.0,10.0,0.0,'6-10-0,0.375,30.9375,4.0,35.5625,0.5625,333.125,31.1875,20.4375,10.75,230.9375,264.5,230.9375,108.0625,24.6875,102.1875,2.5625,11.8125,4.9375,4.25,7.75,0.25,0.375,0.75,1.25,0.0,1.0,1.5625,0.75,1.0,0.5625,0.0625,0.4,0.59,4232.0,4232.0,327.0,20.0,499.0,5.56,8.481,0.923,0.919,0.655,0.032,0.04,7.4,0.04,7.4,8.48,11.3,0.03,4.14,1221.0,52.0,0.04,9025.0,7.39
LAC,2014,REG,828.0,249.0,630.0,20.0,5663,556.0,380.0,176.0,4296.0,4901.0,4296.0,1927.0,398,1367.0,44.0,214.0,75.0,97.0,118.0,5.0,6.0,6.0,31.0,0.0,18.0,15.0,4.0,8.0,7.0,1.0,1009,395,610,330.0,12.0,9.0,7.0,0.0,'9-7-0,0.562,51.75,15.5625,39.375,1.25,353.9375,34.75,23.75,11.0,268.5,306.3125,268.5,120.4375,24.875,85.4375,2.75,13.375,4.6875,6.0625,7.375,0.3125,0.375,0.375,1.9375,0.0,1.125,0.9375,0.25,0.5,0.4375,0.0625,0.39,0.6,4901.0,4901.0,380.0,31.0,556.0,5.61,8.815,1.237,1.084,0.683,0.032,0.056,7.73,0.056,7.73,8.81,11.31,0.015,3.43,1334.0,68.0,0.05,9959.0,7.47
LV,2014,REG,688.0,107.0,663.0,12.0,4696,613.0,365.0,248.0,3456.0,4949.0,3456.0,1544.0,337,1240.0,31.0,173.0,56.0,80.0,156.0,9.0,6.0,5.0,22.0,0.0,16.0,31.0,13.0,18.0,13.0,3.0,994,332,651,251.0,24.0,3.0,13.0,0.0,'3-13-0,0.188,43.0,6.6875,41.4375,0.75,293.5,38.3125,22.8125,15.5,216.0,309.3125,216.0,96.5,21.0625,77.5,1.9375,10.8125,3.5,5.0,9.75,0.5625,0.375,0.3125,1.375,0.0,1.0,1.9375,0.8125,1.125,0.8125,0.1875,0.33,0.65,4949.0,4949.0,365.0,22.0,613.0,4.72,8.073,0.934,1.0,0.595,0.026,0.036,5.64,0.036,5.64,8.07,9.47,0.015,3.68,1315.0,49.0,0.04,8152.0,6.2
MIA,2014,REG,948.0,63.0,647.0,7.0,5938,583.0,394.0,189.0,4066.0,4616.0,4064.0,1874.0,400,1872.0,45.0,226.0,99.0,80.0,120.0,7.0,12.0,13.0,27.0,0.0,12.0,23.0,10.0,18.0,5.0,3.0,1041,387,640,370.0,0.0,8.0,8.0,0.0,'8-8-0,0.5,59.25,3.9375,40.4375,0.4375,371.125,36.4375,24.625,11.8125,254.125,288.5,254.0,117.125,25.0,117.0,2.8125,14.125,6.1875,5.0,7.5,0.4375,0.75,0.8125,1.6875,0.0,0.75,1.4375,0.625,1.125,0.3125,0.1875,0.37,0.61,4616.0,4616.0,394.0,27.0,583.0,5.7,7.918,1.063,1.187,0.676,0.021,0.046,6.97,0.046,6.97,7.92,10.31,0.032,4.68,1377.0,67.0,0.05,10002.0,7.26
MIN,2014,REG,671.0,78.0,603.0,42.0,5370,499.0,322.0,177.0,3566.0,3943.0,3566.0,1836.0,415,1804.0,30.0,171.0,90.0,82.0,129.0,6.0,6.0,14.0,17.0,2.0,18.0,17.0,2.0,9.0,8.0,2.0,983,403,564,302.0,6.0,7.0,9.0,0.0,'7-9-0,0.438,41.9375,4.875,37.6875,2.625,335.625,31.1875,20.125,11.0625,222.875,246.4375,222.875,114.75,25.9375,112.75,1.875,10.6875,5.625,5.125,8.0625,0.375,0.375,0.875,1.0625,0.125,1.125,1.0625,0.125,0.5625,0.5,0.125,0.41,0.57,3943.0,3943.0,322.0,17.0,499.0,5.46,7.902,10.189,17.207,0.645,0.036,0.034,7.15,0.034,7.15,7.9,11.07,0.034,4.35,1236.0,48.0,0.04,8936.0,7.23
NE,2014,POST,120.0,14.0,142.0,2.0,1220,132.0,94.0,38.0,972.0,1001.0,972.0,447.0,74,248.0,4.0,56.0,19.0,26.0,17.0,2.0,0.0,4.0,11.0,0.0,4.0,4.0,1.0,3.0,1.0,1.0,214,68,140,108.0,0.0,15.0,4.0,0.0,'15-4-0,0.789,34.73684210526316,5.2105263157894735,41.526315789473685,0.6842105263157895,380.94736842105266,38.526315789473685,25.57894736842105,12.947368421052632,277.0,308.94736842105266,277.0,127.78947368421052,26.94736842105263,103.94736842105263,2.263157894736842,14.947368421052632,6.052631578947368,6.526315789473684,7.368421052631579,0.47368421052631576,0.3157894736842105,0.8947368421052632,2.3684210526315788,0.0,0.6842105263157895,0.7894736842105263,0.2631578947368421,0.5263157894736842,0.2631578947368421,0.05263157894736842,0.32,0.65,1001.0,1001.0,94.0,11.0,132.0,5.7,7.583,1.342,1.435,0.712,0.03,0.083,7.36,0.083,7.36,7.58,10.34,0.054,3.35,300.0,26.0,0.09,2192.0,7.31
NE,2014,REG,540.0,85.0,647.0,11.0,6018,600.0,392.0,208.0,4291.0,4869.0,4291.0,1981.0,438,1727.0,39.0,228.0,96.0,98.0,123.0,7.0,6.0,13.0,34.0,0.0,9.0,11.0,4.0,7.0,4.0,0.0,1074,419,636,440.0,12.0,15.0,4.0,0.0,'15-4-0,0.789,34.73684210526316,5.2105263157894735,41.526315789473685,0.6842105263157895,380.94736842105266,38.526315789473685,25.57894736842105,12.947368421052632,277.0,308.94736842105266,277.0,127.78947368421052,26.94736842105263,103.94736842105263,2.263157894736842,14.947368421052632,6.052631578947368,6.526315789473684,7.368421052631579,0.47368421052631576,0.3157894736842105,0.8947368421052632,2.3684210526315788,0.0,0.6842105263157895,0.7894736842105263,0.2631578947368421,0.5263157894736842,0.2631578947368421,0.05263157894736842,0.39,0.59,4869.0,4869.0,392.0,34.0,600.0,5.6,8.115,6.527,6.522,0.653,0.015,0.057,7.15,0.057,7.15,8.12,10.95,0.03,3.94,1430.0,81.0,0.06,10309.0,7.21
NO,2014,REG,602.0,90.0,698.0,15.0,6770,642.0,456.0,186.0,4952.0,5072.0,4952.0,2173.0,406,1818.0,33.0,258.0,101.0,98.0,105.0,8.0,7.0,16.0,33.0,0.0,17.0,21.0,13.0,18.0,3.0,2.0,1096,397,684,401.0,24.0,7.0,9.0,0.0,'7-9-0,0.438,37.625,5.625,43.625,0.9375,423.125,40.125,28.5,11.625,309.5,317.0,309.5,135.8125,25.375,113.625,2.0625,16.125,6.3125,6.125,6.5625,0.5,0.4375,1.0,2.0625,0.0,1.0625,1.3125,0.8125,1.125,0.1875,0.125,0.36,0.62,5072.0,5072.0,456.0,33.0,642.0,6.18,7.9,0.927,0.985,0.71,0.026,0.051,7.71,0.051,7.71,7.9,10.86,0.039,4.48,1504.0,82.0,0.05,11722.0,7.79
NYG,2014,REG,694.0,456.0,642.0,6.0,6073,593.0,383.0,210.0,4470.0,5023.0,4470.0,1981.0,449,1603.0,38.0,218.0,83.0,101.0,134.0,5.0,11.0,15.0,30.0,0.0,14.0,20.0,12.0,16.0,4.0,0.0,1086,441,636,389.0,18.0,6.0,10.0,0.0,'6-10-0,0.375,43.375,28.5,40.125,0.375,379.5625,37.0625,23.9375,13.125,279.375,313.9375,279.375,123.8125,28.0625,100.1875,2.375,13.625,5.1875,6.3125,8.375,0.3125,0.6875,0.9375,1.875,0.0,0.875,1.25,0.75,1.0,0.25,0.0,0.41,0.59,5023.0,5023.0,383.0,30.0,593.0,5.59,8.47,0.979,1.132,0.646,0.024,0.051,7.54,0.051,7.54,8.47,11.67,0.033,3.57,1425.0,75.0,0.05,10543.0,7.4
NYJ,2014,REG,818.0,105.0,591.0,46.0,5449,483.0,287.0,196.0,3206.0,4128.0,3206.0,1506.0,507,2243.0,48.0,154.0,112.0,91.0,143.0,9.0,7.0,12.0,16.0,1.0,15.0,23.0,8.0,15.0,8.0,6.0,1056,501,546,290.0,18.0,4.0,12.0,0.0,'4-12-0,0.25,51.125,6.5625,36.9375,2.875,340.5625,30.1875,17.9375,12.25,200.375,258.0,200.375,94.125,31.6875,140.1875,3.0,9.625,7.0,5.6875,8.9375,0.5625,0.4375,0.75,1.0,0.0625,0.9375,1.4375,0.5,0.9375,0.5,0.375,0.47,0.52,4128.0,4128.0,287.0,16.0,483.0,5.16,8.547,0.939,1.019,0.594,0.031,0.033,6.64,0.033,6.64,8.55,11.17,0.024,4.42,1277.0,44.0,0.03,8655.0,6.78
PHI,2014,REG,1017.0,709.0,672.0,21.0,6573,600.0,384.0,216.0,4581.0,5585.0,4581.0,2105.0,474,1992.0,52.0,218.0,109.0,103.0,134.0,7.0,4.0,19.0,27.0,0.0,21.0,22.0,14.0,14.0,8.0,1.0,1127,457,652,429.0,18.0,10.0,6.0,0.0,'10-6-0,0.625,63.5625,44.3125,42.0,1.3125,410.8125,37.5,24.0,13.5,286.3125,349.0625,286.3125,131.5625,29.625,124.5,3.25,13.625,6.8125,6.4375,8.375,0.4375,0.25,1.1875,1.6875,0.0,1.3125,1.375,0.875,0.875,0.5,0.0625,0.41,0.58,5585.0,5585.0,384.0,27.0,600.0,5.83,9.308,1.058,0.995,0.64,0.035,0.045,7.64,0.045,7.64,9.31,11.93,0.04,4.2,1458.0,73.0,0.05,11154.0,7.65
PIT,2014,POST,60.0,10.0,55.0,1.0,424,46.0,33.0,13.0,356.0,458.0,356.0,123.0,19,68.0,2.0,15.0,5.0,5.0,11.0,2.0,1.0,0.0,1.0,0.0,2.0,2.0,1.0,2.0,0.0,0.0,73,19,54,15.0,0.0,11.0,6.0,0.0,'11-6-0,0.647,43.64705882352941,11.294117647058824,41.23529411764706,0.47058823529411764,421.94117647058823,38.11764705882353,26.11764705882353,12.0,314.88235294117646,334.5882352941176,315.8235294117647,142.35294117647058,26.0,107.05882352941177,2.2941176470588234,15.176470588235293,6.0588235294117645,5.764705882352941,7.411764705882353,0.4117647058823529,0.35294117647058826,0.5882352941176471,2.0,0.0,0.7058823529411765,1.1176470588235294,0.7058823529411765,0.7058823529411765,0.47058823529411764,0.0,0.26,0.74,458.0,458.0,33.0,1.0,46.0,5.81,9.957,0.093,0.082,0.717,0.043,0.022,7.74,0.022,7.74,9.96,10.79,0.0,3.58,98.0,2.0,0.02,780.0,7.96
PIT,2014,REG,682.0,182.0,646.0,7.0,6749,602.0,411.0,191.0,4997.0,5230.0,5013.0,2297.0,423,1752.0,37.0,243.0,98.0,93.0,115.0,5.0,5.0,10.0,33.0,0.0,10.0,17.0,11.0,10.0,8.0,0.0,1071,405,639,399.0,6.0,11.0,6.0,0.0,'11-6-0,0.647,43.64705882352941,11.294117647058824,41.23529411764706,0.47058823529411764,421.94117647058823,38.11764705882353,26.11764705882353,12.0,314.88235294117646,334.5882352941176,315.8235294117647,142.35294117647058,26.0,107.05882352941177,2.2941176470588234,15.176470588235293,6.0588235294117645,5.764705882352941,7.411764705882353,0.4117647058823529,0.35294117647058826,0.5882352941176471,2.0,0.0,0.7058823529411765,1.1176470588235294,0.7058823529411765,0.7058823529411765,0.47058823529411764,0.0,0.38,0.6,5230.0,5230.0,411.0,33.0,602.0,6.3,8.688,1.057,1.075,0.683,0.017,0.055,8.3,0.055,8.33,8.69,12.2,0.024,4.14,1436.0,76.0,0.05,11762.0,8.19
SEA,2014,POST,130.0,9.0,90.0,6.0,1199,68.0,42.0,26.0,743.0,994.0,743.0,229.0,92,456.0,3.0,30.0,23.0,18.0,21.0,1.0,0.0,3.0,7.0,0.0,5.0,5.0,1.0,2.0,3.0,0.0,176,88,84,77.0,0.0,14.0,5.0,0.0,'14-5-0,0.737,45.89473684210526,1.9473684210526316,33.526315789473685,3.0526315789473686,392.2631578947368,27.105263157894736,17.31578947368421,9.789473684210526,222.89473684210526,247.8421052631579,222.89473684210526,111.05263157894737,32.473684210526315,169.3684210526316,2.3157894736842106,10.0,8.789473684210526,5.684210526315789,7.526315789473684,0.21052631578947367,0.42105263157894735,1.3157894736842106,1.4210526315789473,0.05263157894736842,0.631578947368421,1.5789473684210527,0.47368421052631576,0.7894736842105263,0.8421052631578947,0.05263157894736842,0.5,0.48,994.0,994.0,42.0,7.0,68.0,6.81,14.618,1.451,1.115,0.618,0.074,0.103,10.93,0.103,10.93,14.62,17.69,0.033,4.96,202.0,17.0,0.08,1942.0,9.61
SEA,2014,REG,742.0,28.0,547.0,52.0,6254,447.0,287.0,160.0,3492.0,3715.0,3492.0,1881.0,525,2762.0,41.0,160.0,144.0,90.0,122.0,3.0,8.0,22.0,20.0,1.0,7.0,25.0,8.0,13.0,13.0,1.0,1022,506,496,386.0,0.0,14.0,5.0,0.0,'14-5-0,0.737,45.89473684210526,1.9473684210526316,33.526315789473685,3.0526315789473686,392.2631578947368,27.105263157894736,17.31578947368421,9.789473684210526,222.89473684210526,247.8421052631579,222.89473684210526,111.05263157894737,32.473684210526315,169.3684210526316,2.3157894736842106,10.0,8.789473684210526,5.684210526315789,7.526315789473684,0.21052631578947367,0.42105263157894735,1.3157894736842106,1.4210526315789473,0.05263157894736842,0.631578947368421,1.5789473684210527,0.47368421052631576,0.7894736842105263,0.8421052631578947,0.05263157894736842,0.5,0.49,3715.0,3715.0,287.0,20.0,447.0,6.12,8.311,5.423,7.328,0.642,0.016,0.045,7.81,0.045,7.81,8.31,12.17,0.042,5.26,1259.0,62.0,0.05,9746.0,7.74
SF,2014,REG,572.0,40.0,588.0,54.0,5583,477.0,292.0,185.0,3407.0,4737.0,3407.0,1393.0,470,2176.0,49.0,165.0,104.0,86.0,127.0,10.0,8.0,12.0,20.0,0.0,10.0,19.0,11.0,10.0,9.0,1.0,1009,455,539,302.0,12.0,8.0,8.0,0.0,'8-8-0,0.5,35.75,2.5,36.75,3.375,348.9375,29.8125,18.25,11.5625,212.9375,296.0625,212.9375,87.0625,29.375,136.0,3.0625,10.3125,6.5,5.375,7.9375,0.625,0.5,0.75,1.25,0.0,0.625,1.1875,0.6875,0.625,0.5625,0.0625,0.45,0.53,4737.0,4737.0,292.0,20.0,477.0,5.53,9.931,4.858,6.115,0.612,0.021,0.042,7.14,0.042,7.14,9.93,11.67,0.026,4.63,1239.0,52.0,0.04,8990.0,7.26
TB,2014,REG,571.0,57.0,603.0,31.0,4998,511.0,301.0,210.0,3623.0,5488.0,3623.0,1154.0,353,1375.0,41.0,162.0,72.0,76.0,127.0,4.0,8.0,8.0,21.0,2.0,20.0,29.0,12.0,19.0,10.0,2.0,936,352,578,267.0,12.0,2.0,14.0,0.0,'2-14-0,0.125,35.6875,3.5625,37.6875,1.9375,312.375,31.9375,18.8125,13.125,226.4375,343.0,226.4375,72.125,22.0625,85.9375,2.5625,10.125,4.5,4.75,7.9375,0.25,0.5,0.5,1.3125,0.125,1.25,1.8125,0.75,1.1875,0.625,0.125,0.38,0.62,5488.0,5488.0,301.0,21.0,511.0,5.34,10.74,0.966,0.931,0.589,0.039,0.041,7.09,0.041,7.09,10.74,12.04,0.023,3.9,1165.0,50.0,0.04,8621.0,7.4
TEN,2014,REG,668.0,89.0,591.0,32.0,5185,497.0,299.0,198.0,3738.0,4701.0,3695.0,1628.0,357,1447.0,21.0,159.0,75.0,59.0,137.0,6.0,11.0,6.0,20.0,2.0,16.0,21.0,9.0,14.0,7.0,0.0,920,345,560,242.0,12.0,2.0,14.0,0.0,'2-14-0,0.125,41.75,5.5625,36.9375,2.0,324.0625,31.0625,18.6875,12.375,233.625,293.8125,230.9375,101.75,22.3125,90.4375,1.3125,9.9375,4.6875,3.6875,8.5625,0.375,0.6875,0.375,1.25,0.125,1.0,1.3125,0.5625,0.875,0.4375,0.0,0.38,0.61,4701.0,4701.0,299.0,20.0,497.0,5.64,9.459,0.983,0.948,0.602,0.032,0.04,7.52,0.04,7.43,9.46,12.36,0.017,4.05,1153.0,46.0,0.04,8880.0,7.7
WAS,2014,REG,714.0,56.0,629.0,26.0,6152,529.0,364.0,165.0,4461.0,4223.0,4461.0,2543.0,402,1691.0,41.0,186.0,88.0,62.0,135.0,4.0,12.0,17.0,18.0,0.0,18.0,31.0,16.0,22.0,9.0,1.0,1007,396,605,317.0,24.0,4.0,12.0,0.0,'4-12-0,0.25,44.625,3.5,39.3125,1.625,384.5,33.0625,22.75,10.3125,278.8125,263.9375,278.8125,158.9375,25.125,105.6875,2.5625,11.625,5.5,3.875,8.4375,0.25,0.75,1.0625,1.125,0.0,1.125,1.9375,1.0,1.375,0.5625,0.0625,0.39,0.6,4223.0,4223.0,364.0,18.0,529.0,6.11,7.983,17.028,18.893,0.688,0.034,0.034,8.43,0.034,8.43,7.98,12.26,0.042,4.21,1295.0,53.0,0.04,10613.0,8.2
