team,season,season_type,safety,interception,fumble,fumble_lost,fumble_forced,fumble_not_forced,fumble_out_of_bounds,solo_tackle,assist_tackle,tackle_with_assist,sack,qb_hit,def_touchdown,defensive_two_point_attempt,defensive_two_point_conv,defensive_extra_point_attempt,defensive_extra_point_conv,defense_snaps,rush_snaps,pass_snaps,win,loss,tie,record,win_pct,average_safety,average_interception,average_fumble,average_fumble_lost,average_fumble_forced,average_fumble_not_forced,average_fumble_out_of_bounds,average_solo_tackle,average_assist_tackle,average_tackle_with_assist,average_sack,average_qb_hit,average_def_touchdown,average_defensive_two_point_attempt,average_defensive_two_point_conv,average_defensive_extra_point_attempt,average_defensive_extra_point_conv,rush_pct,pass_pct
KC,2023,POST,0.0,2.0,6.0,3.0,5.0,1.0,1.0,144.0,59.0,10.0,7.0,23.0,0,1.0,0.0,0.0,0.0,265,102,161,15.0,6.0,0.0,'15-6-0,0.714,0.0,0.47619047619047616,1.5238095238095237,0.6666666666666666,1.0,0.5238095238095238,0.2857142857142857,37.095238095238095,12.523809523809524,4.571428571428571,3.0476190476190474,6.761904761904762,0.09523809523809523,0.047619047619047616,0.0,0.0,0.0,0.38,0.61
KC,2023,REG,0.0,8.0,26.0,11.0,16.0,10.0,5.0,635.0,204.0,86.0,57.0,119.0,2,0.0,0.0,0.0,0.0,1049,423,610,15.0,6.0,0.0,'15-6-0,0.714,0.0,0.47619047619047616,1.5238095238095237,0.6666666666666666,1.0,0.5238095238095238,0.2857142857142857,37.095238095238095,12.523809523809524,4.571428571428571,3.0476190476190474,6.761904761904762,0.09523809523809523,0.047619047619047616,0.0,0.0,0.0,0.4,0.58
LA,2023,POST,0.0,0.0,1.0,0.0,1.0,0.0,0.0,29.0,15.0,2.0,3.0,5.0,0,0.0,0.0,0.0,0.0,55,22,30,10.0,8.0,0.0,'10-8-0,0.556,0.1111111111111111,0.5555555555555556,1.0,0.3333333333333333,0.5,0.5,0.16666666666666666,31.27777777777778,16.38888888888889,6.833333333333333,2.4444444444444446,5.0,0.0,0.05555555555555555,0.0,0.0,0.0,0.4,0.55
LA,2023,REG,2.0,10.0,17.0,6.0,8.0,9.0,3.0,534.0,280.0,121.0,41.0,85.0,0,1.0,0.0,0.0,0.0,1085,417,646,10.0,8.0,0.0,'10-8-0,0.556,0.1111111111111111,0.5555555555555556,1.0,0.3333333333333333,0.5,0.5,0.16666666666666666,31.27777777777778,16.38888888888889,6.833333333333333,2.4444444444444446,5.0,0.0,0.05555555555555555,0.0,0.0,0.0,0.38,0.6
LAC,2023,REG,0.0,9.0,22.0,11.0,14.0,8.0,1.0,637.0,228.0,116.0,48.0,86.0,0,0.0,0.0,0.0,0.0,1114,447,647,5.0,12.0,0.0,'5-12-0,0.294,0.0,0.5294117647058824,1.2941176470588236,0.6470588235294118,0.8235294117647058,0.47058823529411764,0.058823529411764705,37.470588235294116,13.411764705882353,6.823529411764706,2.823529411764706,5.0588235294117645,0.0,0.0,0.0,0.0,0.0,0.4,0.58
LV,2023,REG,1.0,13.0,17.0,8.0,13.0,4.0,1.0,624.0,269.0,111.0,46.0,87.0,5,0.0,0.0,0.0,0.0,1090,462,610,8.0,9.0,0.0,'8-9-0,0.471,0.058823529411764705,0.7647058823529411,1.0,0.47058823529411764,0.7647058823529411,0.23529411764705882,0.058823529411764705,36.705882352941174,15.823529411764707,6.529411764705882,2.7058823529411766,5.117647058823529,0.29411764705882354,0.0,0.0,0.0,0.0,0.42,0.56
MIA,2023,POST,0.0,0.0,3.0,1.0,2.0,1.0,0.0,33.0,23.0,5.0,0.0,5.0,0,0.0,0.0,0.0,0.0,75,34,41,11.0,7.0,0.0,'11-7-0,0.611,0.0,0.8333333333333334,1.2222222222222223,0.6666666666666666,0.9444444444444444,0.2777777777777778,0.1111111111111111,34.833333333333336,15.277777777777779,7.333333333333333,3.111111111111111,7.555555555555555,0.2222222222222222,0.0,0.0,0.0,0.0,0.45,0.55
MIA,2023,REG,0.0,15.0,19.0,11.0,15.0,4.0,2.0,594.0,252.0,127.0,56.0,131.0,4,0.0,0.0,0.0,0.0,1059,415,626,11.0,7.0,0.0,'11-7-0,0.611,0.0,0.8333333333333334,1.2222222222222223,0.6666666666666666,0.9444444444444444,0.2777777777777778,0.1111111111111111,34.833333333333336,15.277777777777779,7.333333333333333,3.111111111111111,7.555555555555555,0.2222222222222222,0.0,0.0,0.0,0.0,0.39,0.59
MIN,2023,REG,0.0,11.0,25.0,11.0,23.0,2.0,3.0,638.0,279.0,124.0,43.0,87.0,2,1.0,0.0,0.0,0.0,1098,433,646,7.0,10.0,0.0,'7-10-0,0.412,0.0,0.6470588235294118,1.4705882352941178,0.6470588235294118,1.3529411764705883,0.11764705882352941,0.17647058823529413,37.529411764705884,16.41176470588235,7.294117647058823,2.5294117647058822,5.117647058823529,0.11764705882352941,0.058823529411764705,0.0,0.0,0.0,0.39,0.59
NE,2023,REG,1.0,10.0,26.0,7.0,17.0,9.0,5.0,608.0,267.0,118.0,36.0,75.0,1,0.0,0.0,0.0,0.0,1096,454,613,4.0,13.0,0.0,'4-13-0,0.235,0.058823529411764705,0.5882352941176471,1.5294117647058822,0.4117647058823529,1.0,0.5294117647058824,0.29411764705882354,35.76470588235294,15.705882352941176,6.9411764705882355,2.1176470588235294,4.411764705882353,0.058823529411764705,0.0,0.0,0.0,0.0,0.41,0.56
NO,2023,REG,0.0,18.0,14.0,11.0,9.0,5.0,0.0,567.0,262.0,100.0,34.0,72.0,2,1.0,0.0,0.0,0.0,1059,446,596,9.0,8.0,0.0,'9-8-0,0.529,0.0,1.0588235294117647,0.8235294117647058,0.6470588235294118,0.5294117647058824,0.29411764705882354,0.0,33.35294117647059,15.411764705882353,5.882352941176471,2.0,4.235294117647059,0.11764705882352941,0.058823529411764705,0.0,0.0,0.0,0.42,0.56
NYG,2023,REG,0.0,18.0,27.0,14.0,19.0,8.0,4.0,639.0,240.0,86.0,34.0,76.0,3,0.0,0.0,0.0,0.0,1093,468,614,6.0,11.0,0.0,'6-11-0,0.353,0.0,1.0588235294117647,1.588235294117647,0.8235294117647058,1.1176470588235294,0.47058823529411764,0.23529411764705882,37.588235294117645,14.117647058823529,5.0588235294117645,2.0,4.470588235294118,0.17647058823529413,0.0,0.0,0.0,0.0,0.43,0.56
NYJ,2023,REG,3.0,17.0,27.0,10.0,15.0,13.0,5.0,597.0,265.0,121.0,48.0,98.0,3,0.0,0.0,0.0,0.0,1089,506,567,7.0,10.0,0.0,'7-10-0,0.412,0.17647058823529413,1.0,1.588235294117647,0.5882352941176471,0.8823529411764706,0.7647058823529411,0.29411764705882354,35.11764705882353,15.588235294117647,7.117647058823529,2.823529411764706,5.764705882352941,0.17647058823529413,0.0,0.0,0.0,0.0,0.46,0.52
PHI,2023,POST,0.0,0.0,1.0,0.0,0.0,1.0,0.0,38.0,15.0,5.0,4.0,5.0,0,0.0,0.0,0.0,0.0,69,29,40,11.0,7.0,0.0,'11-7-0,0.611,0.05555555555555555,0.5,1.1111111111111112,0.4444444444444444,0.7777777777777778,0.3333333333333333,0.05555555555555555,37.77777777777778,13.166666666666666,4.333333333333333,2.611111111111111,5.777777777777778,0.16666666666666666,0.0,0.0,0.0,0.0,0.42,0.58
PHI,2023,REG,1.0,9.0,19.0,8.0,14.0,5.0,1.0,642.0,222.0,73.0,43.0,99.0,3,0.0,0.0,0.0,0.0,1110,406,695,11.0,7.0,0.0,'11-7-0,0.611,0.05555555555555555,0.5,1.1111111111111112,0.4444444444444444,0.7777777777777778,0.3333333333333333,0.05555555555555555,37.77777777777778,13.166666666666666,4.333333333333333,2.611111111111111,5.777777777777778,0.16666666666666666,0.0,0.0,0.0,0.0,0.37,0.63
PIT,2023,POST,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.0,16.0,2.0,2.0,3.0,0,0.0,0.0,0.0,0.0,66,33,32,10.0,8.0,0.0,'10-8-0,0.556,0.05555555555555555,0.8888888888888888,1.3333333333333333,0.6666666666666666,1.0555555555555556,0.3333333333333333,0.1111111111111111,36.388888888888886,14.11111111111111,6.555555555555555,2.7222222222222223,5.944444444444445,0.1111111111111111,0.0,0.0,0.0,0.0,0.5,0.48
PIT,2023,REG,1.0,16.0,24.0,12.0,19.0,6.0,2.0,616.0,238.0,116.0,47.0,104.0,2,0.0,0.0,0.0,0.0,1080,448,617,10.0,8.0,0.0,'10-8-0,0.556,0.05555555555555555,0.8888888888888888,1.3333333333333333,0.6666666666666666,1.0555555555555556,0.3333333333333333,0.1111111111111111,36.388888888888886,14.11111111111111,6.555555555555555,2.7222222222222223,5.944444444444445,0.1111111111111111,0.0,0.0,0.0,0.0,0.41,0.57
SEA,2023,REG,0.0,11.0,17.0,10.0,13.0,4.0,2.0,652.0,289.0,117.0,47.0,95.0,3,0.0,0.0,0.0,0.0,1148,504,631,9.0,8.0,0.0,'9-8-0,0.529,0.0,0.6470588235294118,1.0,0.5882352941176471,0.7647058823529411,0.23529411764705882,0.11764705882352941,38.35294117647059,17.0,6.882352941176471,2.764705882352941,5.588235294117647,0.17647058823529413,0.0,0.0,0.0,0.0,0.44,0.55
SF,2023,POST,0.0,3.0,8.0,3.0,4.0,4.0,0.0,121.0,47.0,17.0,5.0,18.0,0,0.0,0.0,0.0,0.0,214,86,127,14.0,6.0,0.0,'14-6-0,0.7,0.05,1.25,1.25,0.4,0.75,0.5,0.1,37.1,14.3,6.25,2.65,6.55,0.05,0.0,0.0,0.0,0.0,0.4,0.59
SF,2023,REG,1.0,22.0,17.0,5.0,11.0,6.0,2.0,621.0,239.0,108.0,48.0,113.0,1,0.0,0.0,0.0,0.0,1044,363,671,14.0,6.0,0.0,'14-6-0,0.7,0.05,1.25,1.25,0.4,0.75,0.5,0.1,37.1,14.3,6.25,2.65,6.55,0.05,0.0,0.0,0.0,0.0,0.35,0.64
TB,2023,POST,1.0,0.0,1.0,0.0,1.0,0.0,0.0,72.0,23.0,10.0,5.0,10.0,0,0.0,0.0,0.0,0.0,125,38,83,10.0,9.0,0.0,'10-9-0,0.526,0.10526315789473684,0.6842105263157895,1.4736842105263157,0.6842105263157895,1.0526315789473684,0.42105263157894735,0.21052631578947367,36.31578947368421,14.526315789473685,6.2631578947368425,2.789473684210526,4.894736842105263,0.05263157894736842,0.05263157894736842,0.0,0.0,0.0,0.3,0.66
TB,2023,REG,1.0,13.0,27.0,13.0,19.0,8.0,4.0,618.0,253.0,109.0,48.0,83.0,1,1.0,0.0,0.0,0.0,1088,415,661,10.0,9.0,0.0,'10-9-0,0.526,0.10526315789473684,0.6842105263157895,1.4736842105263157,0.6842105263157895,1.0526315789473684,0.42105263157894735,0.21052631578947367,36.31578947368421,14.526315789473685,6.2631578947368425,2.789473684210526,4.894736842105263,0.05263157894736842,0.05263157894736842,0.0,0.0,0.0,0.38,0.61
TEN,2023,REG,0.0,6.0,18.0,10.0,13.0,6.0,2.0,639.0,296.0,146.0,45.0,80.0,1,1.0,1.0,0.0,0.0,1098,471,618,6.0,11.0,0.0,'6-11-0,0.353,0.0,0.35294117647058826,1.0588235294117647,0.5882352941176471,0.7647058823529411,0.35294117647058826,0.11764705882352941,37.588235294117645,17.41176470588235,8.588235294117647,2.6470588235294117,4.705882352941177,0.058823529411764705,0.058823529411764705,0.058823529411764705,0.0,0.0,0.43,0.56
WAS,2023,REG,0.0,8.0,16.0,10.0,10.0,7.0,2.0,624.0,262.0,105.0,39.0,79.0,0,0.0,0.0,0.0,0.0,1122,473,636,4.0,13.0,0.0,'4-13-0,0.235,0.0,0.47058823529411764,0.9411764705882353,0.5882352941176471,0.5882352941176471,0.4117647058823529,0.11764705882352941,36.705882352941174,15.411764705882353,6.176470588235294,2.2941176470588234,4.647058823529412,0.0,0.0,0.0,0.0,0.0,0.42,0.57
ARI,2024,REG,2.0,9.0,22.0,7.0,17.0,5.0,4.0,565.0,290.0,89.0,41.0,73.0,0,0.0,0.0,0.0,0.0,1046,453,579,8.0,9.0,0.0,'8-9-0,0.471,0.11764705882352941,0.5294117647058824,1.2941176470588236,0.4117647058823529,1.0,0.29411764705882354,0.23529411764705882,33.23529411764706,17.058823529411764,5.235294117647059,2.411764705882353,4.294117647058823,0.0,0.0,0.0,0.0,0.0,0.43,0.55
ATL,2024,REG,1.0,12.0,16.0,5.0,12.0,4.0,3.0,616.0,258.0,67.0,31.0,73.0,3,0.0,0.0,0.0,0.0,1070,444,608,8.0,9.0,0.0,'8-9-0,0.471,0.058823529411764705,0.7058823529411765,0.9411764705882353,0.29411764705882354,0.7058823529411765,0.23529411764705882,0.17647058823529413,36.23529411764706,15.176470588235293,3.9411764705882355,1.8235294117647058,4.294117647058823,0.17647058823529413,0.0,0.0,0.0,0.0,0.41,0.57
BAL,2024,POST,0.0,0.0,1.0,0.0,0.0,1.0,0.0,55.0,28.0,2.0,5.0,10.0,0,0.0,0.0,0.0,0.0,104,44,57,13.0,6.0,0.0,'13-6-0,0.684,0.0,0.631578947368421,1.0,0.2631578947368421,0.7368421052631579,0.2631578947368421,0.10526315789473684,34.0,14.105263157894736,3.3684210526315788,3.1052631578947367,6.578947368421052,0.10526315789473684,0.0,0.0,0.0,0.0,0.42,0.55
BAL,2024,REG,0.0,12.0,18.0,5.0,14.0,4.0,2.0,591.0,240.0,62.0,54.0,115.0,2,0.0,0.0,0.0,0.0,1069,374,684,13.0,6.0,0.0,'13-6-0,0.684,0.0,0.631578947368421,1.0,0.2631578947368421,0.7368421052631579,0.2631578947368421,0.10526315789473684,34.0,14.105263157894736,3.3684210526315788,3.1052631578947367,6.578947368421052,0.10526315789473684,0.0,0.0,0.0,0.0,0.35,0.64
BUF,2024,POST,0.0,1.0,4.0,3.0,3.0,1.0,0.0,104.0,34.0,3.0,6.0,16.0,0,0.0,0.0,0.0,0.0,165,78,83,15.0,5.0,0.0,'15-5-0,0.75,0.05,0.85,1.6,0.9,1.05,0.55,0.0,35.45,15.15,5.35,2.25,5.4,0.15,0.0,0.0,0.0,0.0,0.47,0.5
BUF,2024,REG,1.0,16.0,28.0,15.0,18.0,10.0,0.0,605.0,269.0,104.0,39.0,92.0,3,0.0,0.0,0.0,0.0,1055,430,615,15.0,5.0,0.0,'15-5-0,0.75,0.05,0.85,1.6,0.9,1.05,0.55,0.0,35.45,15.15,5.35,2.25,5.4,0.15,0.0,0.0,0.0,0.0,0.41,0.58
CAR,2024,REG,0.0,9.0,15.0,7.0,8.0,7.0,2.0,645.0,317.0,73.0,32.0,61.0,0,0.0,0.0,0.0,0.0,1159,573,563,5.0,12.0,0.0,'5-12-0,0.294,0.0,0.5294117647058824,0.8823529411764706,0.4117647058823529,0.47058823529411764,0.4117647058823529,0.11764705882352941,37.94117647058823,18.647058823529413,4.294117647058823,1.8823529411764706,3.588235294117647,0.0,0.0,0.0,0.0,0.0,0.49,0.49
CHI,2024,REG,0.0,11.0,21.0,14.0,15.0,6.0,0.0,577.0,276.0,112.0,40.0,97.0,1,0.0,0.0,0.0,0.0,1032,475,546,5.0,12.0,0.0,'5-12-0,0.294,0.0,0.6470588235294118,1.2352941176470589,0.8235294117647058,0.8823529411764706,0.35294117647058826,0.0,33.94117647058823,16.235294117647058,6.588235294117647,2.3529411764705883,5.705882352941177,0.058823529411764705,0.0,0.0,0.0,0.0,0.46,0.53
CIN,2024,REG,1.0,15.0,18.0,10.0,13.0,6.0,2.0,595.0,279.0,85.0,36.0,102.0,2,0.0,0.0,0.0,0.0,1091,468,607,9.0,8.0,0.0,'9-8-0,0.529,0.058823529411764705,0.8823529411764706,1.0588235294117647,0.5882352941176471,0.7647058823529411,0.35294117647058826,0.11764705882352941,35.0,16.41176470588235,5.0,2.1176470588235294,6.0,0.11764705882352941,0.0,0.0,0.0,0.0,0.43,0.56
CLE,2024,REG,1.0,4.0,18.0,10.0,13.0,5.0,0.0,583.0,254.0,113.0,41.0,105.0,1,0.0,0.0,0.0,0.0,1041,463,548,3.0,14.0,0.0,'3-14-0,0.176,0.058823529411764705,0.23529411764705882,1.0588235294117647,0.5882352941176471,0.7647058823529411,0.29411764705882354,0.0,34.294117647058826,14.941176470588236,6.647058823529412,2.411764705882353,6.176470588235294,0.058823529411764705,0.0,0.0,0.0,0.0,0.44,0.53
DAL,2024,REG,0.0,13.0,22.0,9.0,19.0,3.0,1.0,614.0,247.0,52.0,52.0,98.0,1,0.0,0.0,0.0,0.0,1049,465,564,7.0,10.0,0.0,'7-10-0,0.412,0.0,0.7647058823529411,1.2941176470588236,0.5294117647058824,1.1176470588235294,0.17647058823529413,0.058823529411764705,36.11764705882353,14.529411764705882,3.0588235294117645,3.0588235294117645,5.764705882352941,0.058823529411764705,0.0,0.0,0.0,0.0,0.44,0.54
DEN,2024,POST,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47.0,16.0,1.0,2.0,4.0,0,0.0,0.0,0.0,0.0,73,41,29,10.0,8.0,0.0,'10-8-0,0.556,0.1111111111111111,0.8333333333333334,1.0,0.5,0.6666666666666666,0.3333333333333333,0.05555555555555555,36.388888888888886,16.055555555555557,4.833333333333333,3.611111111111111,7.666666666666667,0.2777777777777778,0.0,0.0,0.0,0.0,0.56,0.4
DEN,2024,REG,2.0,15.0,18.0,9.0,12.0,6.0,1.0,608.0,273.0,86.0,63.0,134.0,5,0.0,0.0,0.0,0.0,1098,414,670,10.0,8.0,0.0,'10-8-0,0.556,0.1111111111111111,0.8333333333333334,1.0,0.5,0.6666666666666666,0.3333333333333333,0.05555555555555555,36.388888888888886,16.055555555555557,4.833333333333333,3.611111111111111,7.666666666666667,0.2777777777777778,0.0,0.0,0.0,0.0,0.38,0.61
DET,2024,POST,0.0,0.0,1.0,0.0,1.0,0.0,1.0,48.0,9.0,2.0,0.0,2.0,0,0.0,0.0,0.0,0.0,73,40,31,15.0,3.0,0.0,'15-3-0,0.833,0.0,0.8888888888888888,1.1666666666666667,0.4444444444444444,0.7222222222222222,0.4444444444444444,0.16666666666666666,35.27777777777778,11.833333333333334,3.5,2.0555555555555554,6.0,0.05555555555555555,0.0,0.0,0.0,0.0,0.55,0.42
DET,2024,REG,0.0,16.0,20.0,8.0,12.0,8.0,2.0,587.0,204.0,61.0,37.0,106.0,1,0.0,0.0,0.0,0.0,1020,364,649,15.0,3.0,0.0,'15-3-0,0.833,0.0,0.8888888888888888,1.1666666666666667,0.4444444444444444,0.7222222222222222,0.4444444444444444,0.16666666666666666,35.27777777777778,11.833333333333334,3.5,2.0555555555555554,6.0,0.05555555555555555,0.0,0.0,0.0,0.0,0.36,0.64
GB,2024,POST,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.0,21.0,1.0,2.0,4.0,0,0.0,0.0,0.0,0.0,57,33,23,11.0,7.0,0.0,'11-7-0,0.611,0.0,0.9444444444444444,1.5555555555555556,0.7222222222222222,1.0,0.5555555555555556,0.2222222222222222,35.5,15.444444444444445,4.666666666666667,2.611111111111111,5.055555555555555,0.05555555555555555,0.0,0.0,0.0,0.0,0.58,0.4
GB,2024,REG,0.0,17.0,28.0,13.0,18.0,10.0,4.0,612.0,257.0,83.0,45.0,87.0,1,0.0,0.0,0.0,0.0,1041,417,610,11.0,7.0,0.0,'11-7-0,0.611,0.0,0.9444444444444444,1.5555555555555556,0.7222222222222222,1.0,0.5555555555555556,0.2222222222222222,35.5,15.444444444444445,4.666666666666667,2.611111111111111,5.055555555555555,0.05555555555555555,0.0,0.0,0.0,0.0,0.4,0.59
HOU,2024,POST,1.0,4.0,3.0,0.0,2.0,1.0,0.0,59.0,22.0,2.0,7.0,16.0,1,1.0,1.0,0.0,0.0,104,37,64,11.0,8.0,0.0,'11-8-0,0.579,0.10526315789473684,1.2105263157894737,1.2105263157894737,0.47368421052631576,0.5789473684210527,0.631578947368421,0.10526315789473684,35.78947368421053,13.157894736842104,3.8421052631578947,2.9473684210526314,5.894736842105263,0.21052631578947367,0.05263157894736842,0.05263157894736842,0.0,0.0,0.36,0.62
HOU,2024,REG,1.0,19.0,20.0,9.0,9.0,11.0,2.0,621.0,228.0,71.0,49.0,96.0,3,0.0,0.0,0.0,0.0,1055,441,605,11.0,8.0,0.0,'11-8-0,0.579,0.10526315789473684,1.2105263157894737,1.2105263157894737,0.47368421052631576,0.5789473684210527,0.631578947368421,0.10526315789473684,35.78947368421053,13.157894736842104,3.8421052631578947,2.9473684210526314,5.894736842105263,0.21052631578947367,0.05263157894736842,0.05263157894736842,0.0,0.0,0.42,0.57
IND,2024,REG,0.0,16.0,19.0,9.0,18.0,1.0,0.0,614.0,310.0,129.0,36.0,79.0,1,0.0,0.0,0.0,0.0,1117,518,581,8.0,9.0,0.0,'8-9-0,0.471,0.0,0.9411764705882353,1.1176470588235294,0.5294117647058824,1.0588235294117647,0.058823529411764705,0.0,36.11764705882353,18.235294117647058,7.588235294117647,2.1176470588235294,4.647058823529412,0.058823529411764705,0.0,0.0,0.0,0.0,0.46,0.52
JAX,2024,REG,0.0,6.0,9.0,3.0,6.0,3.0,0.0,643.0,251.0,68.0,34.0,66.0,1,0.0,0.0,0.0,0.0,1131,491,618,4.0,13.0,0.0,'4-13-0,0.235,0.0,0.35294117647058826,0.5294117647058824,0.17647058823529413,0.35294117647058826,0.17647058823529413,0.0,37.8235294117647,14.764705882352942,4.0,2.0,3.8823529411764706,0.058823529411764705,0.0,0.0,0.0,0.0,0.43,0.55
KC,2024,POST,0.0,1.0,5.0,0.0,4.0,1.0,0.0,129.0,42.0,2.0,12.0,25.0,0,0.0,0.0,0.0,0.0,205,103,98,17.0,3.0,0.0,'17-3-0,0.85,0.0,0.7,1.2,0.3,0.9,0.3,0.25,37.85,12.75,2.75,2.55,6.7,0.05,0.0,0.0,0.0,0.0,0.5,0.48
KC,2024,REG,0.0,13.0,19.0,6.0,14.0,5.0,5.0,628.0,213.0,53.0,39.0,109.0,1,0.0,0.0,0.0,0.0,1028,413,606,17.0,3.0,0.0,'17-3-0,0.85,0.0,0.7,1.2,0.3,0.9,0.3,0.25,37.85,12.75,2.75,2.55,6.7,0.05,0.0,0.0,0.0,0.0,0.4,0.59
LA,2024,POST,1.0,1.0,2.0,1.0,2.0,0.0,0.0,84.0,30.0,4.0,16.0,16.0,1,0.0,0.0,0.0,0.0,133,54,77,11.0,8.0,0.0,'11-8-0,0.579,0.10526315789473684,0.7368421052631579,0.8421052631578947,0.3684210526315789,0.631578947368421,0.21052631578947367,0.10526315789473684,33.73684210526316,16.842105263157894,5.105263157894737,2.8421052631578947,4.473684210526316,0.21052631578947367,0.10526315789473684,0.0,0.0,0.0,0.41,0.58
LA,2024,REG,1.0,13.0,14.0,6.0,10.0,4.0,2.0,557.0,290.0,93.0,38.0,69.0,3,2.0,0.0,0.0,0.0,1059,467,582,11.0,8.0,0.0,'11-8-0,0.579,0.10526315789473684,0.7368421052631579,0.8421052631578947,0.3684210526315789,0.631578947368421,0.21052631578947367,0.10526315789473684,33.73684210526316,16.842105263157894,5.105263157894737,2.8421052631578947,4.473684210526316,0.21052631578947367,0.10526315789473684,0.0,0.0,0.0,0.44,0.55
LAC,2024,POST,0.0,1.0,3.0,2.0,2.0,1.0,0.0,42.0,15.0,3.0,3.0,5.0,0,0.0,0.0,0.0,0.0,70,32,36,11.0,7.0,0.0,'11-7-0,0.611,0.0,0.8888888888888888,1.0,0.5,0.6666666666666666,0.3333333333333333,0.05555555555555555,36.333333333333336,13.61111111111111,3.5,2.7222222222222223,5.388888888888889,0.05555555555555555,0.0,0.0,0.0,0.0,0.46,0.51
LAC,2024,REG,0.0,15.0,15.0,7.0,10.0,5.0,1.0,612.0,230.0,60.0,46.0,92.0,1,0.0,0.0,0.0,0.0,1039,414,613,11.0,7.0,0.0,'11-7-0,0.611,0.0,0.8888888888888888,1.0,0.5,0.6666666666666666,0.3333333333333333,0.05555555555555555,36.333333333333336,13.61111111111111,3.5,2.7222222222222223,5.388888888888889,0.05555555555555555,0.0,0.0,0.0,0.0,0.4,0.59
LV,2024,REG,0.0,10.0,13.0,3.0,6.0,7.0,0.0,568.0,275.0,79.0,38.0,78.0,1,0.0,0.0,0.0,0.0,1057,436,595,4.0,13.0,0.0,'4-13-0,0.235,0.0,0.5882352941176471,0.7647058823529411,0.17647058823529413,0.35294117647058826,0.4117647058823529,0.0,33.411764705882355,16.176470588235293,4.647058823529412,2.235294117647059,4.588235294117647,0.058823529411764705,0.0,0.0,0.0,0.0,0.41,0.56
MIA,2024,REG,0.0,10.0,14.0,7.0,8.0,6.0,0.0,556.0,244.0,67.0,35.0,78.0,0,0.0,0.0,0.0,0.0,1017,397,603,8.0,9.0,0.0,'8-9-0,0.471,0.0,0.5882352941176471,0.8235294117647058,0.4117647058823529,0.47058823529411764,0.35294117647058826,0.0,32.705882352941174,14.352941176470589,3.9411764705882355,2.0588235294117645,4.588235294117647,0.0,0.0,0.0,0.0,0.0,0.39,0.59
MIN,2024,POST,0.0,0.0,1.0,0.0,0.0,1.0,1.0,24.0,15.0,2.0,2.0,5.0,0,0.0,0.0,0.0,0.0,51,20,29,14.0,4.0,0.0,'14-4-0,0.778,0.0,1.3333333333333333,0.9444444444444444,0.5,0.6111111111111112,0.3333333333333333,0.05555555555555555,34.22222222222222,15.277777777777779,5.0,2.8333333333333335,6.5,0.16666666666666666,0.0,0.0,0.0,0.0,0.39,0.57
MIN,2024,REG,0.0,24.0,16.0,9.0,11.0,5.0,0.0,592.0,260.0,88.0,49.0,112.0,3,0.0,0.0,0.0,0.0,1084,386,688,14.0,4.0,0.0,'14-4-0,0.778,0.0,1.3333333333333333,0.9444444444444444,0.5,0.6111111111111112,0.3333333333333333,0.05555555555555555,34.22222222222222,15.277777777777779,5.0,2.8333333333333335,6.5,0.16666666666666666,0.0,0.0,0.0,0.0,0.36,0.63
NE,2024,REG,0.0,7.0,23.0,4.0,13.0,10.0,2.0,578.0,294.0,92.0,28.0,62.0,1,0.0,0.0,0.0,0.0,1072,497,563,4.0,13.0,0.0,'4-13-0,0.235,0.0,0.4117647058823529,1.3529411764705883,0.23529411764705882,0.7647058823529411,0.5882352941176471,0.11764705882352941,34.0,17.294117647058822,5.411764705882353,1.6470588235294117,3.6470588235294117,0.058823529411764705,0.0,0.0,0.0,0.0,0.46,0.53
NO,2024,REG,1.0,14.0,15.0,5.0,12.0,4.0,2.0,671.0,251.0,52.0,39.0,79.0,1,0.0,0.0,0.0,0.0,1125,472,632,5.0,12.0,0.0,'5-12-0,0.294,0.058823529411764705,0.8235294117647058,0.8823529411764706,0.29411764705882354,0.7058823529411765,0.23529411764705882,0.11764705882352941,39.470588235294116,14.764705882352942,3.0588235294117645,2.2941176470588234,4.647058823529412,0.058823529411764705,0.0,0.0,0.0,0.0,0.42,0.56
NYG,2024,REG,0.0,5.0,21.0,10.0,15.0,6.0,4.0,572.0,304.0,89.0,45.0,88.0,0,0.0,0.0,0.0,0.0,1053,484,549,3.0,14.0,0.0,'3-14-0,0.176,0.0,0.29411764705882354,1.2352941176470589,0.5882352941176471,0.8823529411764706,0.35294117647058826,0.23529411764705882,33.64705882352941,17.88235294117647,5.235294117647059,2.6470588235294117,5.176470588235294,0.0,0.0,0.0,0.0,0.0,0.46,0.52
NYJ,2024,REG,0.0,7.0,25.0,11.0,15.0,10.0,4.0,625.0,248.0,86.0,43.0,79.0,0,1.0,0.0,0.0,0.0,1073,489,567,5.0,12.0,0.0,'5-12-0,0.294,0.0,0.4117647058823529,1.4705882352941178,0.6470588235294118,0.8823529411764706,0.5882352941176471,0.23529411764705882,36.76470588235294,14.588235294117647,5.0588235294117645,2.5294117647058822,4.647058823529412,0.0,0.058823529411764705,0.0,0.0,0.0,0.46,0.53
