game_id,season,week,team,season_type,shotgun,no_huddle,qb_dropback,qb_scramble,total_off_yards,pass_attempts,complete_pass,incomplete_pass,passing_yards,air_yards,receiving_yards,yards_after_catch,rush_attempts,rushing_yards,tackled_for_loss,first_down_pass,first_down_rush,third_down_converted,third_down_failed,fourth_down_converted,fourth_down_failed,rush_touchdown,pass_touchdown,safety,interception,fumble,fumble_lost,fumble_forced,fumble_not_forced,fumble_out_of_bounds,total_off_points,total_def_points,extra_point,field_goal,kickoff,no_play,pass_snaps,punt,qb_kneel,qb_spike,rush_snaps,offense_snaps,st_snaps,rush_pct,pass_pct,home_win,home_loss,home_tie,away_win,away_loss,away_tie,win,loss,tie,record,win_pct,passing_air_yards,receiving_air_yards,receptions,receiving_touchdown,targets,yps,adot,air_yards_share,target_share,comp_pct,int_pct,pass_td_pct,ypa,rec_td_pct,yptarget,ayptarget,ypr,rush_td_pct,ypc,touches,total_tds,td_pct,total_yards,yptouch,average_shotgun,average_no_huddle,average_qb_dropback,average_qb_scramble,average_total_off_yards,average_pass_attempts,average_complete_pass,average_incomplete_pass,average_passing_yards,average_air_yards,average_receiving_yards,average_yards_after_catch,average_rush_attempts,average_rushing_yards,average_tackled_for_loss,average_first_down_pass,average_first_down_rush,average_third_down_converted,average_third_down_failed,average_fourth_down_converted,average_fourth_down_failed,average_rush_touchdown,average_pass_touchdown,average_safety,average_interception,average_fumble,average_fumble_lost,average_fumble_forced,average_fumble_not_forced,average_fumble_out_of_bounds
2013_03_KC_PHI,2013,3,PHI,REG,67,35,38,2,465,28,13,15,201,429,201,26,28,264,1,11,8,3,7,0,1,1,1,0,2,3,2,1,2,0,17,6,1,2,7,6,36,4,0,0,28,64,14,0.44,0.56,0,1,0,0,0,0,1,2,0,'1-2-0,0.333,429,429,13,1,28,7.27,15.321,0.779,0.538,0.464,0.071,0.036,7.18,0.036,7.18,15.32,15.46,0.036,9.43,69,3,0.04,666,9.65,68,38,36.66666667,2.333333333,486.3333333,30,17,13,277.3333333,376.3333333,278,126,32,209,1.666666667,12.33333333,9.666666667,5,7,0.333333333,0.333333333,1.333333333,1.666666667,0,0.666666667,2,1.333333333,1,1,0.333333333
2013_04_PHI_DEN,2013,4,PHI,REG,62,53,40,6,463,31,17,14,297,236,297,167,35,166,3,12,9,8,8,0,0,2,1,0,0,0,0,0,0,0,26,0,2,3,9,3,34,5,1,0,34,69,19,0.49,0.49,0,0,0,0,1,0,1,3,0,'1-3-0,0.25,236,236,17,1,31,6.71,7.613,0.428,0.596,0.548,0,0.032,9.58,0.032,9.58,7.61,17.47,0.057,4.74,83,4,0.05,760,9.16,66.5,41.75,37.5,3.25,480.5,30.25,17,13.25,282.25,341.25,282.75,136.25,32.75,198.25,2,12.25,9.5,5.75,7.25,0.25,0.25,1.5,1.5,0,0.5,1.5,1,0.75,0.75,0.25
2013_05_PHI_NYG,2013,5,PHI,REG,82,70,42,2,442,39,22,17,302,379,302,89,37,140,8,12,10,9,10,0,0,1,2,0,0,0,0,0,0,0,36,0,3,5,4,10,40,6,2,0,35,77,18,0.45,0.52,0,0,0,1,0,0,2,3,0,'2-3-0,0.4,379,379,22,2,39,5.74,9.718,0.688,0.75,0.564,0,0.051,7.74,0.051,7.74,9.72,13.73,0.027,3.78,98,5,0.05,744,7.59,69.6,47.4,38.4,3,472.8,32,18,14,286.2,348.8,286.6,126.8,33.6,186.6,3.2,12.2,9.6,6.4,7.8,0.2,0.2,1.4,1.6,0,0.4,1.2,0.8,0.6,0.6,0.2
2013_06_PHI_TB,2013,6,PHI,REG,29,37,33,1,434,31,22,9,296,175,296,171,33,138,3,12,8,7,7,0,0,1,3,0,0,1,1,1,0,0,31,0,4,1,5,3,32,5,1,0,32,65,15,0.49,0.49,0,0,0,1,0,0,3,3,0,'3-3-0,0.5,175,175,22,3,31,6.68,5.645,0.318,0.596,0.71,0,0.097,9.55,0.097,9.55,5.65,13.45,0.03,4.18,86,7,0.08,730,8.49,62.83333333,45.66666667,37.5,2.666666667,466.3333333,31.83333333,18.66666667,13.16666667,287.8333333,319.8333333,288.1666667,134.1666667,33.5,178.5,3.166666667,12.16666667,9.333333333,6.5,7.666666667,0.166666667,0.166666667,1.333333333,1.833333333,0,0.333333333,1.166666667,0.833333333,0.666666667,0.5,0.166666667
2013_07_DAL_PHI,2013,7,PHI,REG,80,52,54,2,293,46,22,24,209,477,209,84,23,84,1,13,3,4,14,1,0,0,0,0,3,0,0,0,0,0,3,0,0,2,4,6,52,9,0,0,23,75,15,0.31,0.69,0,1,0,0,0,0,3,4,0,'3-4-0,0.429,477,477,22,0,46,3.91,10.37,0.866,0.885,0.478,0.065,0,4.54,0,4.54,10.37,9.5,0,3.65,91,0,0,502,5.52,65.28571429,46.57142857,39.85714286,2.571428571,441.5714286,33.85714286,19.14285714,14.71428571,276.5714286,342.2857143,276.8571429,127,32,165,2.857142857,12.28571429,8.428571429,6.142857143,8.571428571,0.285714286,0.142857143,1.142857143,1.571428571,0,0.714285714,1,0.714285714,0.571428571,0.428571429,0.142857143
2013_08_NYG_PHI,2013,8,PHI,REG,62,46,40,1,236,33,23,10,188,287,188,84,19,48,3,10,3,3,9,0,2,0,0,0,2,5,1,3,2,1,1,0,1,0,6,5,39,6,0,0,19,58,13,0.33,0.67,0,1,0,0,0,0,3,5,0,'3-5-0,0.375,287,287,23,0,33,4.07,8.697,0.521,0.635,0.697,0.061,0,5.7,0,5.7,8.7,8.17,0,2.53,75,0,0,424,5.65,64.875,46.5,39.875,2.375,415.875,33.75,19.625,14.125,265.5,335.375,265.75,121.625,30.375,150.375,2.875,12,7.75,5.75,8.625,0.25,0.375,1,1.375,0,0.875,1.5,0.75,0.875,0.625,0.25
2013_09_PHI_OAK,2013,9,PHI,REG,58,38,34,2,525,31,24,7,419,327,419,177,25,106,5,15,6,4,6,0,0,0,7,0,0,0,0,0,0,0,49,0,7,0,5,4,32,6,2,0,23,57,18,0.4,0.56,0,0,0,1,0,0,4,5,0,'4-5-0,0.444,327,327,24,7,31,9.21,10.548,0.593,0.596,0.774,0,0.226,13.52,0.226,13.52,10.55,17.46,0,4.24,80,14,0.18,944,11.8,64.11111111,45.55555556,39.22222222,2.333333333,428,33.44444444,20.11111111,13.33333333,282.5555556,334.4444444,282.7777778,127.7777778,29.77777778,145.4444444,3.111111111,12.33333333,7.555555556,5.555555556,8.333333333,0.222222222,0.333333333,0.888888889,2,0,0.777777778,1.333333333,0.666666667,0.777777778,0.555555556,0.222222222
2013_10_PHI_GB,2013,10,PHI,REG,50,44,23,2,432,18,12,6,228,231,228,75,37,204,4,7,11,4,7,0,0,0,3,0,0,1,1,1,0,0,27,0,3,3,4,4,21,2,3,0,34,58,12,0.59,0.36,0,0,0,1,0,0,5,5,0,'5-5-0,0.5,231,231,12,3,18,7.45,12.833,0.419,0.346,0.667,0,0.167,12.67,0.167,12.67,12.83,19,0,5.51,67,6,0.09,660,9.85,62.7,45.4,37.6,2.3,428.4,31.9,19.3,12.6,277.1,324.1,277.3,122.5,30.5,151.3,3.2,11.8,7.9,5.4,8.2,0.2,0.3,0.8,2.1,0,0.7,1.3,0.7,0.8,0.5,0.2
2013_11_WAS_PHI,2013,11,PHI,REG,62,41,33,4,424,26,17,9,298,286,298,178,33,126,6,11,8,4,9,1,1,3,0,0,0,1,0,0,1,0,24,0,3,1,3,4,29,6,1,0,32,62,13,0.52,0.47,1,0,0,0,0,0,6,5,0,'6-5-0,0.545,286,286,17,0,26,6.84,11,0.519,0.5,0.654,0,0,11.46,0,11.46,11,17.53,0.091,3.82,76,3,0.04,722,9.5,62.63636364,45,37.18181818,2.454545455,428,31.36363636,19.09090909,12.27272727,279,320.6363636,279.1818182,127.5454545,30.72727273,149,3.454545455,11.72727273,7.909090909,5.272727273,8.272727273,0.272727273,0.363636364,1,1.909090909,0,0.636363636,1.272727273,0.636363636,0.727272727,0.545454545,0.181818182
2013_13_ARI_PHI,2013,13,PHI,REG,63,49,40,1,342,34,21,13,237,312,237,120,34,105,4,14,5,5,11,1,0,0,3,0,0,3,0,0,3,1,24,0,3,1,4,5,39,8,3,0,31,73,16,0.42,0.53,1,0,0,0,0,0,7,5,0,'7-5-0,0.583,312,312,21,3,34,4.68,9.176,0.566,0.654,0.618,0,0.088,6.97,0.088,6.97,9.18,11.29,0,3.09,89,6,0.07,579,6.51,62.66666667,45.33333333,37.41666667,2.333333333,420.8333333,31.58333333,19.25,12.33333333,275.5,319.9166667,275.6666667,126.9166667,31,145.3333333,3.5,11.91666667,7.666666667,5.25,8.5,0.333333333,0.333333333,0.916666667,2,0,0.583333333,1.416666667,0.583333333,0.666666667,0.75,0.25
2013_14_DET_PHI,2013,14,PHI,REG,40,42,27,2,478,21,11,10,179,266,179,64,48,299,6,8,13,3,9,2,1,5,1,0,1,1,0,0,1,0,40,0,0,0,4,7,25,6,2,0,46,73,10,0.63,0.34,1,0,0,0,0,0,8,5,0,'8-5-0,0.615,266,266,11,1,21,6.55,12.667,0.483,0.404,0.524,0.048,0.048,8.52,0.048,8.52,12.67,16.27,0.104,6.23,80,7,0.09,657,8.21,60.92307692,45.07692308,36.61538462,2.307692308,425.2307692,30.76923077,18.61538462,12.15384615,268.0769231,315.7692308,268.2307692,122.0769231,32.30769231,157.1538462,3.692307692,11.61538462,8.076923077,5.076923077,8.538461538,0.461538462,0.384615385,1.230769231,1.923076923,0,0.615384615,1.384615385,0.538461538,0.615384615,0.769230769,0.230769231
2013_15_PHI_MIN,2013,15,PHI,REG,64,60,57,3,507,47,30,17,428,534,428,238,13,79,0,22,3,7,7,0,1,0,3,0,1,0,0,0,0,0,30,0,1,3,9,3,54,4,0,0,13,67,17,0.19,0.81,0,0,0,0,1,0,8,6,0,'8-6-0,0.571,534,534,30,3,47,7.57,11.362,0.969,0.904,0.638,0.021,0.064,9.11,0.064,9.11,11.36,14.27,0,6.08,90,6,0.07,935,10.39,61.14285714,46.14285714,38.07142857,2.357142857,431.0714286,31.92857143,19.42857143,12.5,279.5,331.3571429,279.6428571,130.3571429,30.92857143,151.5714286,3.428571429,12.35714286,7.714285714,5.214285714,8.428571429,0.428571429,0.428571429,1.142857143,2,0,0.642857143,1.285714286,0.5,0.571428571,0.714285714,0.214285714
2013_16_CHI_PHI,2013,16,PHI,REG,39,48,28,1,519,25,21,4,230,133,230,113,36,289,0,12,16,5,4,1,0,4,2,0,0,1,1,1,0,0,46,0,7,1,3,2,27,2,2,0,34,63,13,0.54,0.43,1,0,0,0,0,0,9,6,0,'9-6-0,0.6,133,133,21,2,25,8.24,5.32,0.241,0.481,0.84,0,0.08,9.2,0.08,9.2,5.32,10.95,0.111,8.03,82,8,0.1,749,9.13,59.66666667,46.26666667,37.4,2.266666667,436.9333333,31.46666667,19.53333333,11.93333333,276.2,318.1333333,276.3333333,129.2,31.26666667,160.7333333,3.2,12.33333333,8.266666667,5.2,8.133333333,0.466666667,0.4,1.333333333,2,0,0.6,1.266666667,0.533333333,0.6,0.666666667,0.2
2013_17_PHI_DAL,2013,17,PHI,REG,46,57,32,0,400,27,17,10,263,224,263,102,34,137,4,12,9,5,8,0,1,1,2,0,0,2,1,1,1,0,24,0,3,1,6,1,32,5,3,0,31,66,15,0.47,0.48,0,0,0,1,0,0,10,6,0,'10-6-0,0.625,224,224,17,2,27,6.06,8.296,0.407,0.519,0.63,0,0.074,9.74,0.074,9.74,8.3,15.47,0.029,4.03,78,5,0.06,663,8.5,58.8125,46.9375,37.0625,2.125,434.625,31.1875,19.375,11.8125,275.375,312.25,275.5,127.5,31.4375,159.25,3.25,12.3125,8.3125,5.1875,8.125,0.4375,0.4375,1.3125,2,0,0.5625,1.3125,0.5625,0.625,0.6875,0.1875
2013_18_NO_PHI,2013,18,PHI,POST,47,41,35,0,275,33,23,10,195,241,195,43,22,80,1,10,6,3,9,2,0,1,2,0,0,0,0,0,0,0,24,0,3,2,5,3,35,5,0,0,22,57,15,0.39,0.61,0,1,0,0,0,0,10,7,0,'10-7-0,0.588,241,241,23,2,33,4.82,7.303,0.437,0.635,0.697,0,0.061,5.91,0.061,5.91,7.3,8.48,0.045,3.64,78,5,0.06,470,6.03,58.11764706,46.58823529,36.94117647,2,425.2352941,31.29411765,19.58823529,11.70588235,270.6470588,308.0588235,270.7647059,122.5294118,30.88235294,154.5882353,3.117647059,12.17647059,8.176470588,5.058823529,8.176470588,0.529411765,0.411764706,1.294117647,2,0,0.529411765,1.235294118,0.529411765,0.588235294,0.647058824,0.176470588
2013_01_TEN_PIT,2013,1,PIT,REG,33,8,38,0,222,32,21,11,191,289,191,69,15,31,2,13,0,4,9,1,0,0,1,0,1,2,1,0,2,0,7,0,1,0,6,0,38,7,0,0,15,53,14,0.28,0.72,0,1,0,0,0,0,0,1,0,'0-1-0,0,289,289,21,1,32,4.19,9.031,0.787,0.821,0.656,0.031,0.031,5.97,0.031,5.97,9.03,9.1,0,2.07,68,2,0.03,413,6.07,33,8,38,0,222,32,21,11,191,289,191,69,15,31,2,13,0,4,9,1,0,0,1,0,1,2,1,0,2,0
2013_02_PIT_CIN,2013,2,PIT,REG,38,0,39,1,295,36,20,16,251,427,251,119,16,44,1,11,2,3,9,0,0,0,1,0,1,1,1,1,0,0,10,0,1,1,5,3,38,7,0,1,16,55,14,0.29,0.69,0,0,0,0,1,0,0,2,0,'0-2-0,0,427,427,20,1,36,5.36,11.861,1.163,0.923,0.556,0.028,0.028,6.97,0.028,6.97,11.86,12.55,0,2.75,72,2,0.03,546,7.58,35.5,4,38.5,0.5,258.5,34,20.5,13.5,221,358,221,94,15.5,37.5,1.5,12,1,3.5,9,0.5,0,0,1,0,1,1.5,1,0.5,1,0
2013_03_CHI_PIT,2013,3,PIT,REG,31,5,45,1,486,39,26,13,406,477,406,116,21,80,4,15,5,3,8,0,1,0,2,0,2,4,3,3,1,0,25,12,2,3,8,2,44,2,0,0,21,65,15,0.32,0.68,0,1,0,0,0,0,0,3,0,'0-3-0,0,477,477,26,2,39,7.48,12.231,1.3,1,0.667,0.051,0.051,10.41,0.051,10.41,12.23,15.62,0,3.81,86,4,0.05,892,10.37,34,4.333333333,40.66666667,0.666666667,334.3333333,35.66666667,22.33333333,13.33333333,282.6666667,397.6666667,282.6666667,101.3333333,17.33333333,51.66666667,2.333333333,13,2.333333333,3.333333333,8.666666667,0.333333333,0.333333333,0,1.333333333,0,1.333333333,2.333333333,1.666666667,1.333333333,1,0
2013_04_PIT_MIN,2013,4,PIT,REG,42,8,53,0,460,50,36,14,383,313,383,180,21,77,0,21,5,8,7,0,0,2,1,0,1,1,1,1,0,0,27,0,3,2,7,2,53,4,0,3,21,77,16,0.27,0.69,0,0,0,0,1,0,0,4,0,'0-4-0,0,313,313,36,1,50,5.97,6.26,0.853,1.282,0.72,0.02,0.02,7.66,0.02,7.66,6.26,10.64,0.095,3.67,107,4,0.04,843,7.88,36,5.25,43.75,0.5,365.75,39.25,25.75,13.5,307.75,376.5,307.75,121,18.25,58,1.75,15,3,4.5,8.25,0.25,0.25,0.5,1.25,0,1.25,2,1.5,1.25,0.75,0
2013_06_PIT_NYJ,2013,6,PIT,REG,20,0,37,2,352,31,24,7,279,240,279,142,26,73,3,11,3,6,10,0,0,0,1,0,0,1,0,1,0,0,19,0,1,4,3,7,35,6,0,0,26,61,14,0.43,0.57,0,0,0,1,0,0,1,4,0,'1-4-0,0.2,240,240,24,1,31,5.77,7.742,0.654,0.795,0.774,0,0.032,9,0.032,9,7.74,11.62,0,2.81,81,2,0.02,631,7.79,32.8,4.2,42.4,0.8,363,37.6,25.4,12.2,302,349.2,302,125.2,19.8,61,2,14.2,3,4.8,8.6,0.2,0.2,0.4,1.2,0,1,1.8,1.2,1.2,0.6,0
2013_07_BAL_PIT,2013,7,PIT,REG,30,0,28,2,301,23,17,6,160,187,160,48,29,141,1,7,7,7,5,0,0,0,1,0,0,1,1,1,0,0,19,0,1,4,5,5,26,1,1,0,28,55,11,0.51,0.47,1,0,0,0,0,0,2,4,0,'2-4-0,0.333,187,187,17,1,23,5.47,8.13,0.51,0.59,0.739,0,0.043,6.96,0.043,6.96,8.13,9.41,0,4.86,69,2,0.03,461,6.68,32.33333333,3.5,40,1,352.6666667,35.16666667,24,11.16666667,278.3333333,322.1666667,278.3333333,112.3333333,21.33333333,74.33333333,1.833333333,13,3.666666667,5.166666667,8,0.166666667,0.166666667,0.333333333,1.166666667,0,0.833333333,1.666666667,1.166666667,1.166666667,0.5,0
2013_08_PIT_OAK,2013,8,PIT,REG,49,14,50,1,310,43,29,14,275,340,275,128,20,35,4,13,5,4,11,0,0,1,1,0,2,1,0,1,0,1,18,0,1,3,4,2,49,7,0,1,20,70,15,0.29,0.7,0,0,0,0,1,0,2,5,0,'2-5-0,0.286,340,340,29,1,43,4.43,7.907,0.926,1.103,0.674,0.047,0.023,6.4,0.023,6.4,7.91,9.48,0.05,1.75,92,3,0.03,585,6.36,34.71428571,5,41.42857143,1,346.5714286,36.28571429,24.71428571,11.57142857,277.8571429,324.7142857,277.8571429,114.5714286,21.14285714,68.71428571,2.142857143,13,3.857142857,5,8.428571429,0.142857143,0.142857143,0.428571429,1.142857143,0,1,1.571428571,1,1.142857143,0.428571429,0.142857143
2013_09_PIT_NE,2013,9,PIT,REG,55,34,53,0,508,46,28,18,400,498,400,189,20,108,2,18,6,5,8,1,2,0,4,0,2,1,1,1,0,0,31,0,4,1,10,3,53,3,1,0,19,73,18,0.26,0.73,0,0,0,0,1,0,2,6,0,'2-6-0,0.25,498,498,28,4,46,6.96,10.826,1.357,1.179,0.609,0.043,0.087,8.7,0.087,8.7,10.83,14.29,0,5.4,94,8,0.09,908,9.66,37.25,8.625,42.875,0.875,366.75,37.5,25.125,12.375,293.125,346.375,293.125,123.875,21,73.625,2.125,13.625,4.125,5,8.375,0.25,0.375,0.375,1.5,0,1.125,1.5,1,1.125,0.375,0.125
2013_10_BUF_PIT,2013,10,PIT,REG,28,4,34,0,340,29,18,11,204,233,204,112,33,136,4,9,8,8,9,0,0,1,1,0,1,2,0,1,1,0,23,0,2,3,3,2,34,5,0,0,33,67,13,0.49,0.51,1,0,0,0,0,0,3,6,0,'3-6-0,0.333,233,233,18,1,29,5.07,8.034,0.635,0.744,0.621,0.034,0.034,7.03,0.034,7.03,8.03,11.33,0.03,4.12,80,3,0.04,544,6.8,36.22222222,8.111111111,41.88888889,0.777777778,363.7777778,36.55555556,24.33333333,12.22222222,283.2222222,333.7777778,283.2222222,122.5555556,22.33333333,80.55555556,2.333333333,13.11111111,4.555555556,5.333333333,8.444444444,0.222222222,0.333333333,0.444444444,1.444444444,0,1.111111111,1.555555556,0.888888889,1.111111111,0.444444444,0.111111111
2013_11_DET_PIT,2013,11,PIT,REG,51,36,48,2,407,45,29,16,367,287,367,226,27,40,6,18,4,6,10,1,0,0,4,0,0,0,0,0,0,0,37,0,4,3,6,7,46,5,4,0,23,73,18,0.32,0.63,1,0,0,0,0,0,4,6,0,'4-6-0,0.4,287,287,29,4,45,5.58,6.378,0.782,1.154,0.644,0,0.089,8.16,0.089,8.16,6.38,12.66,0,1.48,101,8,0.08,774,7.66,37.7,10.9,42.5,0.9,368.1,37.4,24.8,12.6,291.6,329.1,291.6,132.9,22.8,76.5,2.7,13.6,4.5,5.4,8.6,0.3,0.3,0.4,1.7,0,1,1.4,0.8,1,0.4,0.1
2013_12_PIT_CLE,2013,12,PIT,REG,34,24,33,0,302,34,22,12,217,213,217,113,34,85,3,12,7,4,10,0,1,0,2,0,0,0,0,0,0,0,21,0,3,2,3,1,33,7,2,1,32,68,15,0.47,0.49,0,0,0,1,0,0,5,6,0,'5-6-0,0.455,213,213,22,2,34,4.44,6.265,0.58,0.872,0.647,0,0.059,6.38,0.059,6.38,6.26,9.86,0,2.5,90,4,0.04,519,5.77,37.36363636,12.09090909,41.63636364,0.818181818,362.0909091,37.09090909,24.54545455,12.54545455,284.8181818,318.5454545,284.8181818,131.0909091,23.81818182,77.27272727,2.727272727,13.45454545,4.727272727,5.272727273,8.727272727,0.272727273,0.363636364,0.363636364,1.727272727,0,0.909090909,1.272727273,0.727272727,0.909090909,0.363636364,0.090909091
2013_13_PIT_BAL,2013,13,PIT,REG,49,29,46,1,329,44,28,16,257,333,257,118,18,72,2,15,5,7,6,1,1,1,2,0,0,0,0,0,0,0,20,0,2,0,7,5,45,4,0,0,18,63,13,0.29,0.71,0,0,0,0,1,0,5,7,0,'5-7-0,0.417,333,333,28,2,44,5.22,7.568,0.907,1.128,0.636,0,0.045,5.84,0.045,5.84,7.57,9.18,0.056,4,90,5,0.06,586,6.51,38.33333333,13.5,42,0.833333333,359.3333333,37.66666667,24.83333333,12.83333333,282.5,319.75,282.5,130,23.33333333,76.83333333,2.666666667,13.58333333,4.75,5.416666667,8.5,0.333333333,0.416666667,0.416666667,1.75,0,0.833333333,1.166666667,0.666666667,0.833333333,0.333333333,0.083333333
2013_14_MIA_PIT,2013,14,PIT,REG,47,21,43,1,433,39,23,16,349,357,295,162,21,84,1,12,4,8,9,1,1,0,3,0,0,1,1,1,0,0,22,0,4,0,7,7,42,6,0,0,21,63,17,0.33,0.67,0,1,0,0,0,0,5,8,0,'5-8-0,0.385,357,357,23,3,39,6.87,9.154,0.973,1,0.59,0,0.077,8.95,0.077,7.56,9.15,12.83,0,4,83,6,0.07,728,8.77,39,14.07692308,42.07692308,0.846153846,365,37.76923077,24.69230769,13.07692308,287.6153846,322.6153846,283.4615385,132.4615385,23.15384615,77.38461538,2.538461538,13.46153846,4.692307692,5.615384615,8.538461538,0.384615385,0.461538462,0.384615385,1.846153846,0,0.769230769,1.153846154,0.692307692,0.846153846,0.307692308,0.076923077
2013_15_CIN_PIT,2013,15,PIT,REG,30,29,26,0,297,24,20,4,191,133,191,117,36,106,1,11,6,2,8,2,0,1,1,0,1,0,0,0,0,0,24,0,3,3,4,2,26,3,0,0,36,62,13,0.58,0.42,1,0,0,0,0,0,6,8,0,'6-8-0,0.429,133,133,20,1,24,4.79,5.542,0.362,0.615,0.833,0.042,0.042,7.96,0.042,7.96,5.54,9.55,0.028,2.94,80,3,0.04,488,6.1,38.35714286,15.14285714,40.92857143,0.785714286,360.1428571,36.78571429,24.35714286,12.42857143,280.7142857,309.0714286,276.8571429,131.3571429,24.07142857,79.42857143,2.428571429,13.28571429,4.785714286,5.357142857,8.5,0.5,0.428571429,0.428571429,1.785714286,0,0.785714286,1.071428571,0.642857143,0.785714286,0.285714286,0.071428571
2013_16_PIT_GB,2013,16,PIT,REG,29,25,31,1,348,28,17,11,197,277,197,77,29,151,1,10,8,2,8,2,0,2,2,0,1,1,1,1,0,0,32,0,5,1,6,4,30,5,0,0,29,59,17,0.49,0.51,0,0,0,1,0,0,7,8,0,'7-8-0,0.467,277,277,17,2,28,5.9,9.893,0.755,0.718,0.607,0.036,0.071,7.04,0.071,7.04,9.89,11.59,0.069,5.21,74,6,0.08,545,7.36,37.73333333,15.8,40.26666667,0.8,359.3333333,36.2,23.86666667,12.33333333,275.1333333,306.9333333,271.5333333,127.7333333,24.4,84.2,2.333333333,13.06666667,5,5.133333333,8.466666667,0.6,0.4,0.533333333,1.8,0,0.8,1.066666667,0.666666667,0.8,0.266666667,0.066666667
2013_17_CLE_PIT,2013,17,PIT,REG,34,15,34,2,299,29,19,10,179,354,179,89,29,120,0,11,6,5,7,0,0,1,1,0,2,1,0,1,0,0,20,0,2,2,2,1,32,4,2,0,27,61,10,0.44,0.52,1,0,0,0,0,0,8,8,0,'8-8-0,0.5,354,354,19,1,29,4.9,12.207,0.965,0.744,0.655,0.069,0.034,6.17,0.034,6.17,12.21,9.42,0.034,4.14,77,3,0.04,478,6.21,37.5,15.75,39.875,0.875,355.5625,35.75,23.5625,12.1875,269.125,309.875,265.75,125.3125,24.6875,86.4375,2.1875,12.9375,5.0625,5.125,8.375,0.5625,0.375,0.5625,1.75,0,0.875,1.0625,0.625,0.8125,0.25,0.0625
2013_01_SEA_CAR,2013,1,SEA,REG,39,2,38,2,390,33,25,8,320,293,320,103,26,70,3,13,4,6,7,0,0,0,1,0,0,2,2,1,1,0,12,0,0,2,2,4,36,4,3,0,23,62,8,0.37,0.58,0,0,0,1,0,0,1,0,0,'1-0-0,1,293,293,25,1,33,6.29,8.879,0.961,1,0.758,0,0.03,9.7,0.03,9.7,8.88,12.8,0,2.69,84,2,0.02,710,8.45,39,2,38,2,390,33,25,8,320,293,320,103,26,70,3,13,4,6,7,0,0,0,1,0,0,2,2,1,1,0
2013_02_SF_SEA,2013,2,SEA,REG,46,1,26,3,314,18,8,10,142,224,142,52,47,172,4,5,10,5,11,1,1,2,1,0,1,1,0,0,1,0,27,0,3,2,3,8,23,5,2,0,45,70,13,0.64,0.33,1,0,0,0,0,0,2,0,0,'2-0-0,1,224,224,8,1,18,4.49,12.444,0.734,0.545,0.444,0.056,0.056,7.89,0.056,7.89,12.44,17.75,0.043,3.66,73,4,0.05,456,6.25,42.5,1.5,32,2.5,352,25.5,16.5,9,231,258.5,231,77.5,36.5,121,3.5,9,7,5.5,9,0.5,0.5,1,1,0,0.5,1.5,1,0.5,1,0
2013_03_JAX_SEA,2013,3,SEA,REG,25,0,32,1,487,28,21,7,331,367,331,110,36,156,6,16,10,4,6,0,0,1,5,0,1,1,1,1,0,0,45,0,6,1,4,3,31,4,2,0,34,67,15,0.51,0.46,1,0,0,0,0,0,3,0,0,'3-0-0,1,367,367,21,5,28,7.27,13.107,1.203,0.848,0.75,0.036,0.179,11.82,0.179,11.82,13.11,15.76,0.028,4.33,85,11,0.13,818,9.62,36.66666667,1,32,2,397,26.33333333,18,8.333333333,264.3333333,294.6666667,264.3333333,88.33333333,36.33333333,132.6666667,4.333333333,11.33333333,8,5,8,0.333333333,0.333333333,1,2.333333333,0,0.666666667,1.333333333,1,0.666666667,0.666666667,0
2013_04_SEA_HOU,2013,4,SEA,REG,31,0,34,6,302,22,12,10,123,169,123,67,30,179,4,6,6,3,11,1,0,1,0,0,1,3,1,2,1,0,17,0,2,3,5,7,28,6,1,0,29,58,16,0.5,0.48,0,0,0,1,0,0,4,0,0,'4-0-0,1,169,169,12,0,22,5.21,7.682,0.554,0.667,0.545,0.045,0,5.59,0,5.59,7.68,10.25,0.033,5.97,64,1,0.02,425,6.64,35.25,0.75,32.5,3,373.25,25.25,16.5,8.75,229,263.25,229,83,34.75,144.25,4.25,10,7.5,4.5,8.75,0.5,0.25,1,1.75,0,0.75,1.75,1,1,0.75,0
2013_05_SEA_IND,2013,5,SEA,REG,47,0,42,9,428,30,15,15,210,340,210,134,34,218,3,10,11,2,10,1,2,1,2,0,1,2,1,2,0,1,32,0,2,5,8,4,33,2,0,0,34,67,17,0.51,0.49,0,0,0,0,1,0,4,1,0,'4-1-0,0.8,340,340,15,2,30,6.39,11.333,1.115,0.909,0.5,0.033,0.067,7,0.067,7,11.33,14,0.029,6.41,79,5,0.06,638,8.08,37.6,0.6,34.4,4.2,384.2,26.2,16.2,10,225.2,278.6,225.2,93.2,34.6,159,4,10,8.2,4,9,0.6,0.6,1,1.8,0,0.8,1.8,1,1.2,0.6,0.2
